frame	global_ped_id	x	y	avg_group_size
3290.0	6_248.0	11.90306474	5.35576456537	3.77027027027027
3300.0	6_248.0	11.9091682282	5.35862848297	3.77027027027027
3310.0	6_248.0	11.9152717163	5.36149240056	3.77027027027027
3320.0	6_248.0	11.9213752045	5.36435631816	3.77027027027027
3330.0	6_248.0	11.9272682276	5.36698157596	3.77027027027027
3340.0	6_248.0	11.9333717158	5.36984549355	3.77027027027027
3350.0	6_248.0	11.9382124133	5.37390271015	3.77027027027027
3360.0	6_248.0	11.9432635759	5.37819858654	3.77027027027027
3370.0	6_248.0	11.9481042734	5.38225580314	3.77027027027027
3380.0	6_248.0	11.952944971	5.38655167953	3.77027027027027
3390.0	6_248.0	11.9577856685	5.39060889613	3.77027027027027
3400.0	6_248.0	11.9628368311	5.39490477252	3.77027027027027
3410.0	6_248.0	11.9676775286	5.39896198912	3.77027027027027
3420.0	6_248.0	11.9725182262	5.40325786551	3.77027027027027
3430.0	6_248.0	11.9773589237	5.40731508211	3.77027027027027
3440.0	6_248.0	11.9824100863	5.4113722987	3.77027027027027
3450.0	6_248.0	11.9872507838	5.4156681751	3.77027027027027
3460.0	6_248.0	11.9920914814	5.41972539169	3.77027027027027
3470.0	6_248.0	11.9969321789	5.42402126809	3.77027027027027
3480.0	6_248.0	12.0019833415	5.42807848468	3.77027027027027
3490.0	6_248.0	12.006824039	5.43237436108	3.77027027027027
3500.0	6_248.0	12.0116647365	5.43643157767	3.77027027027027
3510.0	6_248.0	12.0165054341	5.44072745407	3.77027027027027
3520.0	6_248.0	12.0215565967	5.44478467066	3.77027027027027
3530.0	6_248.0	12.0263972942	5.44884188726	3.77027027027027
3540.0	6_248.0	12.0312379917	5.45313776365	3.77027027027027
3550.0	6_248.0	12.0360786893	5.45719498025	3.77027027027027
3560.0	6_248.0	12.0411298519	5.46149085664	3.77027027027027
3570.0	6_248.0	12.0459705494	5.46554807324	3.77027027027027
3580.0	6_248.0	12.0508112469	5.46984394963	3.77027027027027
3590.0	6_248.0	12.0556519445	5.47390116623	3.77027027027027
3600.0	6_248.0	12.0607031071	5.47795838282	3.77027027027027
3610.0	6_248.0	12.0655438046	5.48225425922	3.77027027027027
3620.0	6_248.0	12.0703845021	5.48631147581	3.77027027027027
3630.0	6_248.0	12.0752251997	5.49060735221	3.77027027027027
3640.0	6_248.0	12.0802763623	5.4946645688	3.77027027027027
3650.0	6_248.0	12.0851170598	5.4989604452	3.77027027027027
3660.0	6_248.0	12.0899577573	5.50301766179	3.77027027027027
3670.0	6_248.0	12.0947984549	5.50731353819	3.77027027027027
3680.0	6_248.0	12.0998496175	5.51137075478	3.77027027027027
3690.0	6_248.0	12.3227321686	5.52831560056	3.77027027027027
3700.0	6_248.0	12.6910461104	5.55385219913	3.77027027027027
3710.0	6_248.0	13.0593600523	5.5796274575	3.77027027027027
3720.0	6_248.0	13.4238856221	5.47175322803	3.77027027027027
3730.0	6_248.0	13.7873588665	5.3307052864	3.77027027027027
3740.0	6_248.0	14.2017646673	5.14980115822	3.77027027027027
3750.0	6_248.0	14.6502658159	4.94240579227	3.77027027027027
3760.0	6_248.0	15.0985564994	4.73477176652	3.77027027027027
2310.0	6_249.0	0.294651153476	3.55603101573	4.069444444444445
2320.0	6_249.0	0.647601142318	3.61760524406	4.069444444444445
2330.0	6_249.0	1.00076159627	3.67917947238	4.069444444444445
2340.0	6_249.0	1.35371158511	3.74075370071	4.069444444444445
2350.0	6_249.0	1.71108134126	3.82571658941	4.069444444444445
2360.0	6_249.0	2.06887202762	3.9133047359	4.069444444444445
2370.0	6_249.0	2.42666271398	4.0006542226	4.069444444444445
2380.0	6_249.0	2.94230223256	3.95936607725	4.069444444444445
2390.0	6_249.0	3.47541035525	3.90375834391	4.069444444444445
2400.0	6_249.0	4.00872894304	3.84791195078	4.069444444444445
2410.0	6_249.0	4.55699055361	3.90471298311	4.069444444444445
2420.0	6_249.0	5.10693588506	3.97416298483	4.069444444444445
2430.0	6_249.0	5.65667075141	4.04337432675	4.069444444444445
2440.0	6_249.0	6.13253236427	4.09015164749	4.069444444444445
2450.0	6_249.0	6.58966258238	4.13120113304	4.069444444444445
2460.0	6_249.0	7.04700326559	4.17248927839	4.069444444444445
2470.0	6_249.0	7.46582883375	4.17654649499	4.069444444444445
2480.0	6_249.0	7.8802346346	4.17654649499	4.069444444444445
2490.0	6_249.0	8.29485090056	4.17654649499	4.069444444444445
2500.0	6_249.0	8.73851135165	4.21950525893	4.069444444444445
2510.0	6_249.0	9.20153459283	4.29110319885	4.069444444444445
2520.0	6_249.0	9.664557834	4.36270113876	4.069444444444445
2530.0	6_249.0	10.1063240991	4.40923979971	4.069444444444445
2540.0	6_249.0	10.5337787368	4.43907227467	4.069444444444445
2550.0	6_249.0	10.9612333744	4.46890474963	4.069444444444445
2560.0	6_249.0	11.3413333624	4.47725784262	4.069444444444445
2570.0	6_249.0	11.6498752131	4.45339186265	4.069444444444445
2580.0	6_249.0	11.9586275289	4.42952588268	4.069444444444445
2590.0	6_249.0	12.1444682207	4.42594598569	4.069444444444445
2600.0	6_249.0	12.1459414765	4.45291454305	4.069444444444445
2610.0	6_249.0	12.1474147323	4.47964444062	4.069444444444445
2620.0	6_249.0	12.148887988	4.50661299799	4.069444444444445
2630.0	6_249.0	12.1503612438	4.53358155536	4.069444444444445
2640.0	6_249.0	12.1518344996	4.56031145292	4.069444444444445
2650.0	6_249.0	12.1533077553	4.58728001029	4.069444444444445
2660.0	6_249.0	12.1547810111	4.61424856766	4.069444444444445
2670.0	6_249.0	12.1562542669	4.64097846523	4.069444444444445
2680.0	6_249.0	12.1577275226	4.6679470226	4.069444444444445
2690.0	6_249.0	12.1592007784	4.69491557996	4.069444444444445
2700.0	6_249.0	12.1606740342	4.72188413733	4.069444444444445
2710.0	6_249.0	12.1621472899	4.7486140349	4.069444444444445
2720.0	6_249.0	12.1636205457	4.77558259227	4.069444444444445
2730.0	6_249.0	12.1655147317	4.79753929384	4.069444444444445
2740.0	6_249.0	12.1682507781	4.79992589184	4.069444444444445
2750.0	6_249.0	12.1707763594	4.80207383003	4.069444444444445
2760.0	6_249.0	12.1735124059	4.80446042803	4.069444444444445
2770.0	6_249.0	12.1762484523	4.80684702603	4.069444444444445
2780.0	6_249.0	12.1789844987	4.80899496423	4.069444444444445
2790.0	6_249.0	12.1817205451	4.81138156222	4.069444444444445
2800.0	6_249.0	12.1844565916	4.81376816022	4.069444444444445
2810.0	6_249.0	12.187192638	4.81615475822	4.069444444444445
2820.0	6_249.0	12.1899286844	4.81830269641	4.069444444444445
2830.0	6_249.0	12.1926647308	4.82068929441	4.069444444444445
2840.0	6_249.0	12.1954007773	4.82307589241	4.069444444444445
2850.0	6_249.0	12.1981368237	4.82522383061	4.069444444444445
2860.0	6_249.0	12.2008728701	4.8276104286	4.069444444444445
2870.0	6_249.0	12.2036089165	4.8299970266	4.069444444444445
2880.0	6_249.0	12.206344963	4.8323836246	4.069444444444445
2890.0	6_249.0	12.2090810094	4.8345315628	4.069444444444445
2900.0	6_249.0	12.2118170558	4.83691816079	4.069444444444445
2910.0	6_249.0	12.2145531022	4.83930475879	4.069444444444445
2920.0	6_249.0	12.2172891487	4.84145269699	4.069444444444445
2930.0	6_249.0	12.21981473	4.84383929498	4.069444444444445
2940.0	6_249.0	12.2225507764	4.84622589298	4.069444444444445
2950.0	6_249.0	12.2252868228	4.84861249098	4.069444444444445
2960.0	6_249.0	12.2280228692	4.85076042918	4.069444444444445
2970.0	6_249.0	12.2307589157	4.85314702717	4.069444444444445
2980.0	6_249.0	12.2334949621	4.85553362517	4.069444444444445
2990.0	6_249.0	12.2362310085	4.85768156337	4.069444444444445
3000.0	6_249.0	12.2389670549	4.86006816136	4.069444444444445
3010.0	6_249.0	12.2417031014	4.86245475936	4.069444444444445
3020.0	6_249.0	12.2444391478	4.86460269756	4.069444444444445
3030.0	6_249.0	12.2471751942	4.86698929556	4.069444444444445
3040.0	6_249.0	12.2499112406	4.86937589355	4.069444444444445
3050.0	6_249.0	12.2526472871	4.87176249155	4.069444444444445
3060.0	6_249.0	12.2553833335	4.87391042975	4.069444444444445
3070.0	6_249.0	12.2581193799	4.87629702775	4.069444444444445
3080.0	6_249.0	12.2608554263	4.87868362574	4.069444444444445
3090.0	6_249.0	12.2635914728	4.88083156394	4.069444444444445
3100.0	6_249.0	12.2663275192	4.88321816194	4.069444444444445
3110.0	6_249.0	12.2688531005	4.88560475993	4.069444444444445
3120.0	6_249.0	12.2715891469	4.88799135793	4.069444444444445
3130.0	6_249.0	12.2743251934	4.89013929613	4.069444444444445
3140.0	6_249.0	12.2770612398	4.89252589413	4.069444444444445
3150.0	6_249.0	12.2797972862	4.89491249212	4.069444444444445
3160.0	6_249.0	12.2825333326	4.89706043032	4.069444444444445
3170.0	6_249.0	12.2852693791	4.89944702832	4.069444444444445
3180.0	6_249.0	12.2880054255	4.90183362631	4.069444444444445
3190.0	6_249.0	12.2907414719	4.90422022431	4.069444444444445
3200.0	6_249.0	12.2934775183	4.90636816251	4.069444444444445
3210.0	6_249.0	12.2962135648	4.90875476051	4.069444444444445
3220.0	6_249.0	12.2989496112	4.9111413585	4.069444444444445
3230.0	6_249.0	12.3016856576	4.9132892967	4.069444444444445
3240.0	6_249.0	12.304421704	4.9156758947	4.069444444444445
3250.0	6_249.0	12.3071577505	4.9180624927	4.069444444444445
3260.0	6_249.0	12.3098937969	4.92044909069	4.069444444444445
3270.0	6_249.0	12.3126298433	4.92259702889	4.069444444444445
3280.0	6_249.0	12.3153658897	4.92498362689	4.069444444444445
3290.0	6_249.0	12.3181019362	4.92737022488	4.069444444444445
3300.0	6_249.0	12.3206275175	4.92951816308	4.069444444444445
3310.0	6_249.0	12.3233635639	4.93190476108	4.069444444444445
3320.0	6_249.0	12.3260996103	4.93429135908	4.069444444444445
3330.0	6_249.0	12.3288356568	4.93643929727	4.069444444444445
3340.0	6_249.0	12.3315717032	4.93882589527	4.069444444444445
3350.0	6_249.0	12.3383065867	4.93930321487	4.069444444444445
3360.0	6_249.0	12.3507240282	4.93739393647	4.069444444444445
3370.0	6_249.0	12.3631414696	4.93524599827	4.069444444444445
3380.0	6_249.0	12.3755589111	4.93309806008	4.069444444444445
3390.0	6_249.0	12.3879763526	4.93095012188	4.069444444444445
3400.0	6_249.0	12.400393794	4.92880218368	4.069444444444445
3410.0	6_249.0	12.4128112355	4.92665424548	4.069444444444445
3420.0	6_249.0	12.425228677	4.92474496709	4.069444444444445
3430.0	6_249.0	12.4376461184	4.92259702889	4.069444444444445
3440.0	6_249.0	12.4500635599	4.92044909069	4.069444444444445
3450.0	6_249.0	12.4624810014	4.91830115249	4.069444444444445
3460.0	6_249.0	12.4748984428	4.9161532143	4.069444444444445
3470.0	6_249.0	12.4873158843	4.9140052761	4.069444444444445
3480.0	6_249.0	12.4997333258	4.9118573379	4.069444444444445
3490.0	6_249.0	12.5121507672	4.9099480595	4.069444444444445
3500.0	6_249.0	12.5245682087	4.90780012131	4.069444444444445
3510.0	6_249.0	12.5369856502	4.90565218311	4.069444444444445
3520.0	6_249.0	12.5494030916	4.90350424491	4.069444444444445
3530.0	6_249.0	12.5618205331	4.90135630672	4.069444444444445
3540.0	6_249.0	12.5742379746	4.89920836852	4.069444444444445
3550.0	6_249.0	12.586655416	4.89706043032	4.069444444444445
3560.0	6_249.0	12.5990728575	4.89515115192	4.069444444444445
3570.0	6_249.0	12.611490299	4.89300321373	4.069444444444445
3580.0	6_249.0	12.6239077404	4.89085527553	4.069444444444445
3590.0	6_249.0	12.6363251819	4.88870733733	4.069444444444445
3600.0	6_249.0	12.6487426234	4.88655939913	4.069444444444445
3610.0	6_249.0	12.6611600649	4.88441146094	4.069444444444445
3620.0	6_249.0	12.6735775063	4.88250218254	4.069444444444445
3630.0	6_249.0	12.6859949478	4.88035424434	4.069444444444445
3640.0	6_249.0	12.6984123893	4.87820630614	4.069444444444445
3650.0	6_249.0	12.7108298307	4.87605836795	4.069444444444445
3660.0	6_249.0	12.7232472722	4.87391042975	4.069444444444445
3670.0	6_249.0	12.7356647137	4.87176249155	4.069444444444445
3680.0	6_249.0	12.7480821551	4.86961455335	4.069444444444445
3690.0	6_249.0	12.9002484294	4.87534238855	4.069444444444445
3700.0	6_249.0	13.1925844667	4.88846867753	4.069444444444445
3710.0	6_249.0	13.5823658497	4.82570115021	4.069444444444445
3720.0	6_249.0	14.0138193244	4.73023723032	4.069444444444445
3730.0	6_249.0	14.4379065203	4.63477331044	4.069444444444445
3740.0	6_249.0	14.8588367396	4.53930939055	4.069444444444445
0.0	6_25.0	10.9652322115	12.8637632046	1.375
10.0	6_25.0	10.9885938387	12.6515946426	1.375
20.0	6_25.0	10.9938554664	12.4052977293	1.375
30.0	6_25.0	10.9260857011	12.0215327714	1.375
40.0	6_25.0	10.8585264009	11.6380064732	1.375
50.0	6_25.0	10.7854950079	11.3014961556	1.375
60.0	6_25.0	10.7046764058	11.0351518192	1.375
70.0	6_25.0	10.6236473386	10.7690461425	1.375
80.0	6_25.0	10.4131822289	10.5248971674	1.375
90.0	6_25.0	10.1703054924	10.2862373676	1.375
100.0	6_25.0	9.91122294249	10.0549760217	1.375
110.0	6_25.0	9.58752760388	9.85306983117	1.375
120.0	6_25.0	9.26362180017	9.65092498081	1.375
130.0	6_25.0	8.93298111295	9.45355332645	1.375
140.0	6_25.0	8.59792065842	9.25904558968	1.375
150.0	6_25.0	8.26264973879	9.06453785292	1.375
160.0	6_25.0	8.01177532811	9.06119661572	1.375
170.0	6_25.0	7.77016138226	9.0788574409	1.375
180.0	6_25.0	7.54096487788	9.08339197709	1.375
190.0	6_25.0	7.3620695347	9.03566001715	1.375
200.0	6_25.0	7.14676372755	9.00081568639	1.375
210.0	6_25.0	6.78602652966	9.01799919197	1.375
220.0	6_25.0	6.42528933176	9.03494403775	1.375
230.0	6_25.0	6.06139515722	9.06501517252	1.375
240.0	6_25.0	5.69308121537	9.11489507066	1.375
250.0	6_25.0	5.32476727353	9.164536309	1.375
260.0	6_25.0	4.90383705427	9.15498991701	1.375
270.0	6_25.0	4.48290683502	9.14544352502	1.375
280.0	6_25.0	4.09586149842	9.08530125549	1.375
290.0	6_25.0	3.74249057936	8.97456310842	1.375
300.0	6_25.0	3.38933012541	8.86358630156	1.375
310.0	6_25.0	3.05048129891	8.77122495907	1.375
320.0	6_25.0	2.71773596059	8.68650073017	1.375
330.0	6_25.0	2.38499062228	8.60177650127	1.375
340.0	6_25.0	2.03688133096	8.48292392101	1.375
350.0	6_25.0	1.67824878415	8.34163731958	1.375
360.0	6_25.0	1.31961623735	8.20011205835	1.375
370.0	6_25.0	0.970875550703	8.10202288067	1.375
380.0	6_25.0	0.623187189601	8.00870689898	1.375
390.0	6_25.0	0.0772406952326	7.97123731043	1.375
2340.0	6_250.0	0.322011617727	3.20042791416	1.0
2350.0	6_250.0	0.763988347941	3.28801606065	1.0
2360.0	6_250.0	1.20596507815	3.37536554735	1.0
2370.0	6_250.0	1.63468250646	3.44720214706	1.0
2380.0	6_250.0	2.03225109854	3.48276245722	1.0
2390.0	6_250.0	2.42960922552	3.51808410758	1.0
2400.0	6_250.0	2.90968014057	3.47250008583	1.0
2410.0	6_250.0	3.44468244924	3.37297894935	1.0
2420.0	6_250.0	3.98978708317	3.21259956394	1.0
2430.0	6_250.0	4.57530101815	2.80783254363	1.0
2440.0	6_250.0	5.16102541824	2.40330418311	1.0
2450.0	6_250.0	5.70549865684	2.07323768011	1.0
2460.0	6_250.0	6.24534166303	1.7515242701	1.0
2470.0	6_250.0	6.7980230409	1.44556240686	1.0
2480.0	6_250.0	7.35933348828	1.15010157482	1.0
2490.0	6_250.0	7.95074044632	0.937217033475	1.0
2500.0	6_250.0	8.57266484527	0.807147442631	1.0
2510.0	6_250.0	9.09209273582	0.668247439198	1.0
2520.0	6_250.0	9.37264272695	0.509061352789	1.0
2530.0	6_250.0	9.61467760302	0.352023204577	1.0
2540.0	6_250.0	9.70244155374	0.202860829756	1.0
2550.0	6_250.0	9.79020550445	0.0536984549355	1.0
2340.0	6_251.0	0.147325576738	5.75170117309	2.3513513513513513
2350.0	6_251.0	0.520690681214	5.90563674391	2.3513513513513513
2360.0	6_251.0	0.894055785689	6.05957231472	2.3513513513513513
2370.0	6_251.0	1.26763135527	6.21350788554	2.3513513513513513
2380.0	6_251.0	1.53344878873	6.34763469298	2.3513513513513513
2390.0	6_251.0	1.78748017605	6.47913624262	2.3513513513513513
2400.0	6_251.0	2.04151156337	6.61087645206	2.3513513513513513
2410.0	6_251.0	2.33216387976	6.91779295449	2.3513513513513513
2420.0	6_251.0	2.62281619615	7.22447079713	2.3513513513513513
2430.0	6_251.0	2.98692083581	7.4122960595	2.3513513513513513
2440.0	6_251.0	3.35944407984	7.58651771329	2.3513513513513513
2450.0	6_251.0	3.73575569585	7.77744555306	2.3513513513513513
2460.0	6_251.0	4.1215382418	8.00608164119	2.3513513513513513
2470.0	6_251.0	4.50753125285	8.23471772931	2.3513513513513513
2480.0	6_251.0	4.87331961338	8.38459608353	2.3513513513513513
2490.0	6_251.0	5.2367928577	8.52564402516	2.3513513513513513
2500.0	6_251.0	5.4838788964	8.59915124348	2.3513513513513513
2510.0	6_251.0	5.68676726208	8.65499763661	2.3513513513513513
2520.0	6_251.0	5.93932539363	8.81012650642	2.3513513513513513
2530.0	6_251.0	6.19146259496	8.97026723203	2.3513513513513513
2540.0	6_251.0	6.44023235454	9.17646929898	2.3513513513513513
2550.0	6_251.0	6.68900211412	9.38267136593	2.3513513513513513
2560.0	6_251.0	6.98554745358	9.62729766064	2.3513513513513513
2570.0	6_251.0	7.28756488589	9.87645849154	2.3513513513513513
2580.0	6_251.0	7.602631155	10.0585559187	2.3513513513513513
2590.0	6_251.0	7.92653695872	10.1962626232	2.3513513513513513
2600.0	6_251.0	8.25023229732	10.3339693276	2.3513513513513513
2610.0	6_251.0	8.58087298454	10.4874275788	2.3513513513513513
2620.0	6_251.0	8.91172413687	10.64088583	2.3513513513513513
2630.0	6_251.0	9.20153459283	10.8191647004	2.3513513513513513
2640.0	6_251.0	9.3278136586	11.0976806867	2.3513513513513513
2650.0	6_251.0	9.45409272438	11.3761966729	2.3513513513513513
2660.0	6_251.0	9.5178636526	11.646598226	2.3513513513513513
2670.0	6_251.0	9.33160203058	11.8852580257	2.3513513513513513
2680.0	6_251.0	9.14555087367	12.1239178254	2.3513513513513513
2690.0	6_251.0	8.85826599903	12.2570899937	2.3513513513513513
2700.0	6_251.0	8.50384275442	12.319857521	2.3513513513513513
2350.0	6_252.0	0.158269762438	6.14405788382	1.7380952380952381
2360.0	6_252.0	0.524689518296	6.329735208	1.7380952380952381
2370.0	6_252.0	0.890898809045	6.51541253218	1.7380952380952381
2380.0	6_252.0	1.24763716986	6.70299913475	1.7380952380952381
2390.0	6_252.0	1.51598018463	6.9087238821	1.7380952380952381
2400.0	6_252.0	1.78453366451	7.11444862946	1.7380952380952381
2410.0	6_252.0	2.06339993477	7.32065069641	1.7380952380952381
2420.0	6_252.0	2.38372783162	7.52804606236	1.7380952380952381
2430.0	6_252.0	2.70405572847	7.73568008811	1.7380952380952381
2440.0	6_252.0	2.97429292923	7.87434143175	1.7380952380952381
2450.0	6_252.0	3.23905803714	8.00512700199	1.7380952380952381
2460.0	6_252.0	3.50382314505	8.13591257223	1.7380952380952381
2470.0	6_252.0	3.80541964714	8.28030175106	1.7380952380952381
2480.0	6_252.0	4.11606614895	8.42803216708	1.7380952380952381
2490.0	6_252.0	4.48059171882	8.56024969612	1.7380952380952381
2500.0	6_252.0	4.86847891586	8.68602341057	1.7380952380952381
2510.0	6_252.0	5.10588355952	8.77790743346	1.7380952380952381
2520.0	6_252.0	5.30582541366	8.86143836336	1.7380952380952381
2530.0	6_252.0	5.4882986637	8.95881156164	1.7380952380952381
2540.0	6_252.0	5.66635214645	9.06000331672	1.7380952380952381
2550.0	6_252.0	5.86145330307	9.19031156737	1.7380952380952381
2560.0	6_252.0	6.1245346901	9.43899507867	1.7380952380952381
2570.0	6_252.0	6.38761607713	9.68767858997	1.7380952380952381
2580.0	6_252.0	6.68921257923	9.79531415964	1.7380952380952381
2590.0	6_252.0	7.00028001125	9.86810539855	1.7380952380952381
2600.0	6_252.0	7.33113116359	9.93421416307	1.7380952380952381
2610.0	6_252.0	7.68197650133	9.993879113	1.7380952380952381
2620.0	6_252.0	8.03261137397	10.0633291147	1.7380952380952381
2630.0	6_252.0	8.3809311304	10.2196512835	1.7380952380952381
2640.0	6_252.0	8.72925088683	10.3759734523	1.7380952380952381
2650.0	6_252.0	9.05168343477	10.5392167553	1.7380952380952381
2660.0	6_252.0	9.27056714879	10.7301445951	1.7380952380952381
2670.0	6_252.0	9.4894508628	10.9210724349	1.7380952380952381
2680.0	6_252.0	9.55006481437	11.1625961522	1.7380952380952381
2690.0	6_252.0	9.54269853553	11.4260765711	1.7380952380952381
2700.0	6_252.0	9.5355427218	11.6893183302	1.7380952380952381
2710.0	6_252.0	9.37074854097	11.8317982306	1.7380952380952381
2720.0	6_252.0	9.16638691952	11.9442069963	1.7380952380952381
2730.0	6_252.0	8.96202529807	12.0566157619	1.7380952380952381
2740.0	6_252.0	8.75198111867	12.1544662798	1.7380952380952381
2750.0	6_252.0	8.53309740466	12.2308374157	1.7380952380952381
2760.0	6_252.0	8.31421369065	12.3072085516	1.7380952380952381
2500.0	6_253.0	0.0288337200187	6.78533676565	2.6037735849056602
2510.0	6_253.0	0.41040696377	6.98676563661	2.6037735849056602
2520.0	6_253.0	0.791769742411	7.18819450757	2.6037735849056602
2530.0	6_253.0	1.17334298616	7.38962337853	2.6037735849056602
2540.0	6_253.0	1.50587785937	7.51348781458	2.6037735849056602
2550.0	6_253.0	1.80558017548	7.58580173389	2.6037735849056602
2560.0	6_253.0	2.10528249158	7.65811565321	2.6037735849056602
2570.0	6_253.0	2.40772085412	7.71587132474	2.6037735849056602
2580.0	6_253.0	2.71647316994	7.73973730471	2.6037735849056602
2590.0	6_253.0	3.02501502065	7.76360328468	2.6037735849056602
2600.0	6_253.0	3.36744175401	7.76240998568	2.6037735849056602
2610.0	6_253.0	3.78837197326	7.70274503575	2.6037735849056602
2620.0	6_253.0	4.20930219251	7.64308008582	2.6037735849056602
2630.0	6_253.0	4.51805450833	7.53377389755	2.6037735849056602
2640.0	6_253.0	4.81417891757	7.41873987409	2.6037735849056602
2650.0	6_253.0	5.11830100098	7.31802543861	2.6037735849056602
2660.0	6_253.0	5.45336145551	7.27387337567	2.6037735849056602
2670.0	6_253.0	5.78863237514	7.22972131272	2.6037735849056602
2680.0	6_253.0	6.10811841155	7.18533058997	2.6037735849056602
2690.0	6_253.0	6.41224049496	7.14117852703	2.6037735849056602
2700.0	6_253.0	6.71615211326	7.09702646408	2.6037735849056602
2710.0	6_253.0	7.09456838037	7.12638161944	2.6037735849056602
2720.0	6_253.0	7.49129511201	7.17411357939	2.6037735849056602
2730.0	6_253.0	7.88823230876	7.22184553933	2.6037735849056602
2740.0	6_253.0	8.27569857559	7.25740584949	2.6037735849056602
2750.0	6_253.0	8.64085554079	7.26432698368	2.6037735849056602
2760.0	6_253.0	9.00601250599	7.27148677767	2.6037735849056602
2770.0	6_253.0	9.37116947119	7.27840791186	2.6037735849056602
2780.0	6_253.0	9.73085434354	7.36766667695	2.6037735849056602
2790.0	6_253.0	10.0899078206	7.46575585464	2.6037735849056602
2800.0	6_253.0	10.4489612976	7.56408369212	2.6037735849056602
2810.0	6_253.0	10.7787601244	7.71563266494	2.6037735849056602
2820.0	6_253.0	11.079514766	7.92016411329	2.6037735849056602
2830.0	6_253.0	11.3800589426	8.12469556164	2.6037735849056602
2840.0	6_253.0	11.6627135848	8.32063525721	2.6037735849056602
2850.0	6_253.0	11.9373705529	8.51275639598	2.6037735849056602
2860.0	6_253.0	12.212237986	8.70511619455	2.6037735849056602
2870.0	6_253.0	12.4826856519	8.89365743632	2.6037735849056602
2880.0	6_253.0	12.713355412	9.04759300714	2.6037735849056602
2890.0	6_253.0	12.9442356373	9.20152857795	2.6037735849056602
2900.0	6_253.0	13.1751158626	9.35546414877	2.6037735849056602
2910.0	6_253.0	13.2893984171	9.56691673131	2.6037735849056602
2920.0	6_253.0	13.4036809716	9.77813065406	2.6037735849056602
2930.0	6_253.0	13.5179635261	9.98958323661	2.6037735849056602
2940.0	6_253.0	13.6419274757	10.185761592	2.6037735849056602
2950.0	6_253.0	13.7759937505	10.3664270604	2.6037735849056602
2960.0	6_253.0	13.9098495603	10.5473311885	2.6037735849056602
2970.0	6_253.0	14.0422321142	10.7079492337	2.6037735849056602
2980.0	6_253.0	14.16851118	10.787422947	2.6037735849056602
2990.0	6_253.0	14.2947902458	10.8668966604	2.6037735849056602
3000.0	6_253.0	14.4579007057	10.9456543943	2.6037735849056602
3010.0	6_253.0	14.7679158122	11.021070891	2.6037735849056602
3020.0	6_253.0	15.0781413838	11.0964873877	2.6037735849056602
2510.0	6_254.0	0.263502317251	6.13164757424	2.685185185185185
2520.0	6_254.0	0.574990679497	6.38940015793	2.685185185185185
2530.0	6_254.0	0.886479041743	6.64715274162	2.685185185185185
2540.0	6_254.0	1.19523135756	6.83808058139	2.685185185185185
2550.0	6_254.0	1.50019530141	6.92853264548	2.685185185185185
2560.0	6_254.0	1.80494878015	7.01898470957	2.685185185185185
2570.0	6_254.0	2.08128946909	7.06433007152	2.685185185185185
2580.0	6_254.0	2.32942783334	7.06433007152	2.685185185185185
2590.0	6_254.0	2.57735573247	7.06433007152	2.685185185185185
2600.0	6_254.0	2.86800804887	7.06981924691	2.685185185185185
2610.0	6_254.0	3.17654989958	7.0779336801	2.685185185185185
2620.0	6_254.0	3.4853022154	7.08580945349	2.685185185185185
2630.0	6_254.0	3.81594290262	7.03688419455	2.685185185185185
2640.0	6_254.0	4.15584405467	6.96337697624	2.685185185185185
2650.0	6_254.0	4.49385102072	6.89488161372	2.685185185185185
2660.0	6_254.0	4.81312659203	6.87006099455	2.685185185185185
2670.0	6_254.0	5.13240216333	6.84547903518	2.685185185185185
2680.0	6_254.0	5.4510463393	6.84476305578	2.685185185185185
2690.0	6_254.0	5.76674400374	6.94022697567	2.685185185185185
2700.0	6_254.0	6.08244166818	7.03569089555	2.685185185185185
2710.0	6_254.0	6.41203002985	7.13926924863	2.685185185185185
2720.0	6_254.0	6.79676025025	7.27578265406	2.685185185185185
2730.0	6_254.0	7.18170093575	7.4120573997	2.685185185185185
2740.0	6_254.0	7.56643115615	7.54857080514	2.685185185185185
2750.0	6_254.0	7.93200905157	7.64498936422	2.685185185185185
2760.0	6_254.0	8.2891683426	7.72470173733	2.685185185185185
2770.0	6_254.0	8.64632763364	7.80417545063	2.685185185185185
2780.0	6_254.0	9.00348692467	7.88364916393	2.685185185185185
2790.0	6_254.0	9.3606462157	7.96336153704	2.685185185185185
2800.0	6_254.0	9.71780550674	8.04283525034	2.685185185185185
2810.0	6_254.0	10.0709659607	8.12660484004	2.685185185185185
2820.0	6_254.0	10.3896101367	8.2492759771	2.685185185185185
2830.0	6_254.0	10.7080438475	8.37170845435	2.685185185185185
2840.0	6_254.0	11.0266880235	8.4943795914	2.685185185185185
2850.0	6_254.0	11.3164984795	8.62779041944	2.685185185185185
2860.0	6_254.0	11.5629531228	8.77790743346	2.685185185185185
2870.0	6_254.0	11.8094077662	8.92802444748	2.685185185185185
2880.0	6_254.0	12.0560728747	9.0779028017	2.685185185185185
2890.0	6_254.0	12.2646437983	9.21560950614	2.685185185185185
2900.0	6_254.0	12.4692158849	9.35212291157	2.685185185185185
2910.0	6_254.0	12.6735775063	9.48839765721	2.685185185185185
2920.0	6_254.0	12.8564716866	9.64400384662	2.685185185185185
2930.0	6_254.0	13.0067437749	9.8280105522	2.685185185185185
